index,deg
23322,817
23323,798
23325,99
23326,181
23328,44
23330,163
23335,747
23337,12
23339,49
23340,808
23341,831
23342,709
23343,73
23344,915
23345,798
23346,806
23347,781
23349,28
23350,22
23353,24
23354,64
23355,17
23356,758
23368,748
23371,748
23375,90
23378,135
23379,712
23382,684
23383,730
23384,740
23385,704
23386,649
23387,762
23388,695
23393,688
23394,83
23395,739
23396,739
23397,749
23398,33
23400,21
23407,32
23412,357
23413,380
23418,485
23422,751
23423,744
23425,657
23426,748
23428,54
23430,315
23433,697
23435,76
23437,80
23438,132
23441,129
23442,814
23443,153
23446,190
23488,351
23508,905
23525,930
23526,56
23530,919
23531,940
23538,994
23553,924
23559,935
23560,903
23561,125
23562,871
23563,849
23564,933
23565,931
23567,872
23568,911
23569,66
23570,30
23571,66
23572,34
23574,130
23575,181
23576,21
23580,842
23581,846
23582,877
23585,845
23587,839
23590,837
23591,766
23592,843
23594,824
23595,892
23596,846
23597,796
23598,830
23599,823
23601,842
23602,892
23603,826
23604,795
23605,759
23606,860
23607,840
23608,860
23609,865
23610,906
23611,138
23612,899
23613,837
23615,678
23619,665
23625,500
23634,877
23641,896
23643,866
23644,1526
23647,1085
23649,1081
23650,1016
23655,855
23656,893
23666,1563
23667,1651
23668,1490
23669,1642
23671,1566
23672,1572
23674,66
23679,3
23680,276
23692,1411
23693,173
23694,1601
23695,1525
23696,1480
23697,1581
23698,1459
23700,1596
23701,1545
23702,1531
23703,1476
23704,1564
23706,1526
23707,1580
23708,1479
23709,1542
23711,1560
23712,1576
23714,1441
23715,1605
23716,1541
23717,1593
23725,1525
23726,562
23731,625
23736,669
23737,713
23738,1635
23739,58
23740,56
23741,47
23742,42
23744,40
23747,179
23750,217
23754,246
23758,1499
23762,1652
23763,1532
23775,38
23776,78
23777,78
23778,171
23781,1450
23782,71
23783,1372
23784,1376
23785,65
23786,1369
23787,1420
23788,1419
23789,530
23790,1426
23791,1413
23792,1428
23795,1533
23796,12
23797,1396
23799,1359
23800,1395
23802,1352
23803,84
23804,80
23806,69
23815,29
23816,31
23817,1355
23818,1318
23819,14
23823,72
23825,91
23826,69
23831,1550
23832,1405
23833,1506
23834,1445
23835,1458
23836,1528
23837,1339
23838,1475
23839,1488
23840,1430
23841,1474
23842,1511
23843,1519
23844,1532
23845,1526
23846,1507
23847,1523
23848,1452
23849,1471
23851,1352
23852,13
23853,1409
23854,1358
23855,1447
23856,1428
23857,1452
23858,1387
23859,1493
23860,1467
23861,1492
23862,1439
23863,34
23865,1505
23866,1435
23869,1442
23870,1509
23871,1403
23872,1591
23873,1464
23875,98
23879,507
23880,465
23883,439
23890,446
23893,352
23896,336
23904,61
23905,48
23906,55
23907,37
23908,36
23910,31
23913,1778
23914,107
23917,241
23921,432
23922,658
23925,547
23928,482
23938,376
23939,155
23940,1697
23945,46
23950,368
23961,244
23964,220
23968,1695
23969,214
23977,157
23980,149
23981,1548
23985,968
23986,1573
23989,1170
23993,23
23995,1554
23996,1692
24001,16
24002,214
24004,1709
24005,1679
24006,1579
24008,766
24009,34
24010,34
24011,34
24012,34
24016,1581
24018,1582
24019,1543
24021,1665
24023,1548
24025,1622
24026,1595
24029,89
24031,31
24034,1747
24035,1628
24037,1664
24038,1600
24039,1597
24040,1661
24045,1668
24046,1724
24047,1716
24049,1653
24052,1725
24053,1725
24054,1668
24055,1782
24056,1732
24060,1703
24064,1626
24074,1698
24079,1581
24081,1704
24086,1269
24090,212
24091,155
24095,91
24097,68
24101,1240
24104,231
24105,1209
24108,1180
24112,1224
24115,123
24117,355
24121,682
24123,397
24124,380
24127,517
24128,247
24129,466
24140,1237
24147,1181
24158,1015
24161,25
24162,21
24163,33
24165,28
24167,203
24170,1199
24173,26
24174,1180
24177,29
24179,232
24180,52
24181,1147
24188,1287
24189,1223
24191,1237
24193,71
24194,1216
24195,82
24197,466
24200,122
24201,1196
24206,77
24209,228
24210,1202
24211,313
24212,1132
24215,37
24216,20
24225,235
24226,66
24228,164
24229,169
24232,35
24236,114
24240,584
24241,234
24242,99
24243,97
24244,66
24245,1119
24259,22
24260,1167
24267,457
24268,372
24270,260
24272,1177
24284,64
24298,1292
24299,1299
24300,1312
24301,1269
24302,288
24303,165
24304,49
24306,1007
24308,413
24309,1267
24311,1385
24312,165
24313,1283
24314,138
24315,90
24318,1356
24319,1356
24320,1335
24321,40
24322,1310
24323,951
24324,112
24325,1294
24326,1307
24327,1248
24328,1319
24329,1258
24330,1327
24331,1280
24332,1255
24333,1327
24334,1286
24335,1346
24336,1192
24337,866
24338,1337
24339,1270
24340,1249
24341,1233
24342,1284
24343,1207
24344,1261
24345,1243
24346,1281
24347,1304
24348,1332
24350,1359
24351,1371
24352,1338
24353,1356
24354,1409
24355,1367
24356,1364
24358,1419
24363,1340
24364,1304
24365,1374
24366,1352
24367,1302
24368,108
24369,80
24372,45
24373,1352
24378,613
24379,578
24380,622
24384,1329
24388,180
24389,1192
24396,1327
24398,1384
24399,1362
24400,1311
24402,320
24403,258
24404,273
24405,273
24406,271
24407,277
24408,288
24409,1243
24410,287
24411,302
24412,293
24413,312
24414,307
24415,320
24416,259
24417,321
24418,328
24419,306
24420,331
24421,337
24422,345
24423,300
24424,362
24425,364
24426,364
24427,397
24429,245
24430,62
24431,80
24432,100
24433,91
24434,81
24435,125
24436,131
24437,138
24439,245
24440,245
24441,245
24443,245
24444,245
24445,247
24446,252
24447,249
24448,258
24449,262
24450,265
24451,264
24452,263
24453,261
24454,260
24455,1208
24457,408
24461,1208
24463,1283
24464,1238
24465,14
24466,1264
24467,1246
24469,1197
24470,9
24475,1275
24476,1200
24477,15
24478,1129
24479,1341
24480,80
24494,713
24499,222
24511,36
24514,354
24520,124
24525,287
24527,37
24533,270
24536,155
24539,263
24543,315
24547,291
24548,258
24549,307
24553,310
24563,322
24564,296
24565,362
24572,319
24574,348
24580,376
24587,333
24588,319
24589,298
24590,319
24593,13
24594,13
24595,51
24597,259
24598,279
24600,208
24602,307
24603,305
24604,343
24606,312
24607,319
24609,329
24610,328
24611,302
24612,338
24615,196
24617,104
24619,63
24620,63
24621,22
24623,29
24626,329
24631,224
24638,244
24639,242
24640,599
24642,235
24645,98
24649,702
24651,584
24653,257
24655,493
24656,442
24661,345
24669,287
24673,277
24680,494
24681,445
24685,62
24687,278
24690,249
24691,294
24692,263
24694,269
24697,281
24698,281
24699,250
24706,20
24707,269
24708,286
24709,281
24710,269
24711,280
24714,359
24722,91
24723,99
24724,386
24729,112
24731,118
24732,388
24733,143
24745,216
24750,294
24757,219
24763,133
24764,133
24769,68
24770,63
24798,173
24805,409
24828,148
24830,125
24832,79
24833,65
24834,305
24836,59
24838,606
24839,311
24840,43
24842,43
24843,40
24844,40
24845,26
24849,353
24860,312
24868,319
24869,242
24873,347
24876,29
24877,405
24878,24
24879,43
24880,39
24881,80
24882,128
24883,150
24884,200
24886,103
24887,74
24890,29
24891,23
24896,977
24897,957
24901,492
24902,343
24905,521
24906,697
24909,339
24911,345
24914,327
24915,198
24918,348
24919,323
24920,309
24922,378
24926,334
24927,56
24929,107
24930,113
24931,99
24932,116
24933,100
24934,90
24936,60
24937,139
24938,96
24942,114
24943,220
24949,93
24957,93
24965,79
24971,109
24972,99
24973,106
24975,90
24976,83
24980,96
24983,149
24987,114
24990,144
24996,265
24999,123
25000,148
25001,139
25003,118
25005,149
25006,40
25013,360
25019,230
25021,93
25023,117
25025,141
25028,100
25029,136
25030,767
25031,114
25032,116
25034,53
25035,26
25037,33
25038,32
25039,42
25040,33
25041,35
25042,33
25046,38
25048,40
25052,59
25053,64
25054,71
25055,60
25057,63
25060,60
25061,19
25071,14
25073,17
25074,76
25075,23
25076,19
25079,28
25084,70
25085,38
25087,69
25088,86
25089,85
25090,79
25092,88
25094,83
25095,559
25096,474
25097,434
25098,393
25102,295
25108,98
25110,72
25111,95
25112,97
25114,70
25115,77
25116,64
25118,24
25119,31
25120,135
25121,32
25122,215
25123,61
25125,5
25129,78
25132,339
25133,259
25134,262
25135,244
25141,75
25142,556
25151,382
25153,56
25156,201
25164,60
25165,66
25172,49
25178,21
25179,56
25180,18
25181,42
25183,19
25188,299
25190,24
25191,16
25194,165
25195,259
25196,63
25197,244
25198,181
25201,140
25213,49
25216,211
25218,425
25219,40
25220,146
25221,189
25222,84
25223,104
25224,209
25226,227
25229,210
25230,219
25232,230
25233,237
25235,230
25236,214
25237,229
25239,230
25241,144
25242,206
25243,25
25244,188
25246,364
25248,180
25249,169
25250,196
25251,151
25252,156
25253,176
25254,193
25255,172
25256,222
25257,186
25259,177
25260,205
25261,182
25262,194
25263,201
25264,185
25265,198
25267,181
25268,197
25269,200
25270,138
25271,157
25272,169
25273,137
25275,142
25276,137
25279,118
25281,151
25282,259
25284,206
25287,151
25289,148
25292,168
25294,160
25295,193
25296,149
25301,197
25308,163
25310,320
25326,78
25329,30
25332,192
25335,209
25336,107
25340,20
25350,596
25354,591
25355,488
25358,98
25359,91
25361,80
25362,23
25365,584
25368,565
25370,596
25371,593
25372,605
25373,605
25374,638
25378,551
25379,157
25380,184
25382,557
25389,584
25393,60
25397,92
25398,540
25400,540
25402,640
25403,130
25405,42
25407,649
25408,652
25409,600
25410,641
25411,701
25412,594
25413,689
25415,642
25416,655
25420,647
25421,692
25422,629
25429,603
25431,625
25433,588
25434,600
25435,613
25438,575
25443,638
25444,160
25445,158
25446,131
25447,127
25448,599
25449,596
25450,43
25455,744
25457,13
25459,567
25462,524
25463,561
25466,55
25467,64
25468,769
25479,305
25483,52
25484,59
25485,53
25486,9
25487,25
25489,13
25493,481
25495,565
25496,528
25497,485
25498,511
25501,530
25505,502
25521,528
25523,129
25525,138
25528,146
25530,523
25531,584
25532,541
25533,36
25535,259
25537,256
25545,200
25549,551
25555,494
25557,142
25559,491
25560,32
25562,39
25563,631
25564,17
25565,17
25567,653
25568,687
25570,697
25572,51
25574,691
25575,29
25576,24
25577,22
25578,22
25585,1148
25588,666
25589,681
25590,906
25591,73
25592,688
25593,662
25594,652
25595,76
25596,81
25598,65
25600,706
25602,643
25603,700
25604,709
25605,705
25609,185
25612,66
25614,265
25630,80
25634,47
25644,749
25645,741
25646,62
25647,686
25648,692
25649,659
25652,677
25653,16
25655,556
25659,389
25666,393
25668,602
25671,636
25678,72
25683,629
25686,631
25688,602
25689,661
25690,47
25696,83
25707,167
25708,181
25713,235
25714,255
25716,312
25724,44
25725,44
25729,695
25730,636
25732,668
25733,648
25734,703
25735,658
25736,643
25737,646
25738,672
25739,630
25740,707
25742,268
25743,737
25750,640
25753,656
25757,91
25762,28
25774,294
25803,461
25807,324
25808,373
25813,336
25829,67
25836,120
25840,407
25844,387
25859,180
25871,128
25888,60
25891,404
25892,363
25893,381
25894,367
25897,25
25898,25
25899,370
25901,431
25914,344
25926,381
25930,1003
25932,793
25934,814
25936,628
25939,687
25942,628
25965,71
25966,473
25968,59
25969,396
25971,379
25979,391
25982,607
25984,516
25987,361
25989,410
25991,284
25994,500
25997,211
25999,572
26003,483
26007,476
26008,584
26014,171
26016,27
26017,506
26021,462
26022,492
26024,488
26025,466
26027,471
26028,481
26029,453
26030,1215
26031,873
26032,728
26033,292
26035,46
26037,514
26038,27
26044,26
26045,219
26052,21
26053,6
26055,257
26056,93
26057,296
26058,159
26061,136
26067,51
26068,51
26071,57
26079,96
26080,517
26081,79
26083,121
26087,410
26088,401
26089,123
26090,184
26091,189
26092,569
26094,435
26095,424
26096,454
26097,431
26099,441
26100,426
26101,429
26102,422
26103,422
26104,448
26105,393
26107,423
26108,445
26111,411
26125,446
26131,691
26138,484
26143,449
26146,428
26148,424
26151,360
26152,448
26153,192
26156,427
26158,76
26159,120
26162,479
26164,30
26166,455
26167,439
26168,423
26169,461
26170,430
26171,487
26172,493
26173,484
26174,453
26175,473
26179,50
26185,46
26187,443
26191,98
26192,337
26193,486
26194,516
26195,723
26196,967
26198,145
26199,80
26201,9
26204,1262
26205,1095
26206,28
26213,4814
26216,410
26217,1176
26218,2024
26219,2228
26220,4412
26221,19
26222,20
26223,24
26224,37
26225,153
26226,320
26227,381
26228,487
26229,537
26230,662
26231,84
26232,304
26233,1186
26234,1926
26235,2757
26238,209
26239,257
26240,301
26241,481
26242,1041
26243,42
26244,735
26245,889
26246,1288
26247,1830
26248,1999
26250,108
26253,485
26254,159
26255,449
26256,431
26257,239
26258,61
26261,1325
26262,33
26267,195
26268,38
26270,151
26274,1101
26275,1179
26276,1195
26277,251
26279,1748
26280,26
26281,98
26282,128
26283,1833
26285,21
26286,247
26288,18
26290,349
26292,829
26293,476
26294,553
26295,604
26297,1527
26298,1733
26299,20
26300,2046
26301,2062
26302,2228
26303,1080
26304,1035
26305,876
26307,822
26308,554
26309,576
26310,1563
26311,520
26314,455
26315,364
26316,345
26318,281
26320,205
26322,162
26323,952
26324,304
26325,822
26326,1927
26328,494
26330,111
26334,456
26335,588
26337,6
26338,503
26339,1170
26340,2628
26341,2701
26342,3764
26343,4989
26344,545
26345,449
26346,756
26347,1133
26348,1353
26349,50
26355,19
26357,21
26363,63
26364,308
26365,476
26367,418
26368,652
26369,876
26370,901
26371,103
26372,970
26373,1088
26374,1288
26376,130
26384,10
26385,11
26388,133
26394,22
26397,65
26400,141
26401,452
26403,76
26404,80
26407,78
26408,608
26411,515
26415,89
26416,445
26427,342
26428,230
26430,457
26431,37
26432,19
26433,22
26434,72
26435,73
26436,62
26437,119
26438,139
26439,145
26440,183
26442,409
26445,76
26446,260
26447,631
26448,619
26450,200
26451,1097
26452,1775
26453,41
26457,50
26459,3881
26463,1622
26464,7
26465,8
26467,155
26468,197
26470,46
26471,89
26472,224
26473,758
26474,1190
26475,3366
26480,219
26488,193
26495,226
26497,273
26498,337
26500,80
26502,31
26503,1008
26504,434
26506,1494
26507,288
26508,300
26509,337
26510,443
26511,444
26512,603
26513,743
26515,735
26516,909
26517,844
26518,1045
26519,1118
26520,315
26521,1561
26522,1806
26523,186
26524,526
26525,677
26527,97
26529,891
26530,1619
26531,2145
26535,56
26538,28
26539,142
26548,208
26550,250
26552,198
26553,31
26559,570
26560,3813
26561,5063
26562,809
26565,159
26566,2584
26569,33
26570,154
26571,195
26572,2740
26573,1775
26574,767
26575,44
26576,2854
26578,672
26585,56
26589,49
26590,179
26591,200
26593,369
26594,767
26596,416
26597,437
26599,696
26600,755
26601,828
26602,1007
26603,1065
26604,21
26605,1265
26606,1497
26607,1655
26608,1741
26609,1814
26610,2669
26612,290
26614,6025
26615,169
26618,140
26620,131
26623,6026
26625,6060
26630,6246
26631,6165
26641,5609
26643,5654
26644,5900
26646,5821
26648,5762
26649,5733
26652,5715
26655,5941
26662,5896
26663,6038
26664,134
26665,6832
26666,174
26667,160
26668,159
26669,173
26670,171
26671,133
26672,167
26673,133
26674,6812
26675,140
26676,137
26677,134
26678,209
26679,134
26680,6809
26681,116
26682,6793
26683,114
26684,104
26685,110
26686,108
26687,109
26688,107
26689,105
26690,106
26691,6371
26694,35
26695,6444
26697,531
26698,85
26699,6007
26700,48
26701,40
26702,6353
26703,6238
26704,5866
26706,6319
26707,6511
26708,6562
26709,6539
26710,6511
26711,6572
26712,6830
26714,6880
26717,5358
26718,5169
26719,5161
26720,5102
26724,438
26730,5153
26731,231
26733,5227
26742,5396
26745,631
26746,660
26747,594
26750,454
26752,371
26753,4997
26754,320
26755,5098
26757,5122
26759,158
26765,44
26766,28
26767,28
26768,5184
26769,263
26773,5393
26779,5493
26780,5356
26781,5491
26782,5447
26783,5440
26784,5651
26786,5508
26787,5523
26788,5402
26790,5619
26792,5631
26794,5666
26795,5811
26798,5318
26805,5330
26809,6798
26810,5448
26811,5363
26817,5467
26820,5324
26825,192
26830,116
26834,112
26839,36
26842,31
26846,103
26847,1367
26851,645
26855,560
26856,504
26857,501
26858,561
26859,498
26860,468
26861,490
26863,478
26864,391
26867,354
26871,271
26875,6
26877,80
26878,57
26879,46
26880,24
26886,312
26887,962
26889,170
26892,441
26893,443
26894,1986
26895,490
26897,857
26898,993
26899,149
26900,194
26901,29
26902,11
26903,13
26904,5
26910,64
26911,38
26914,722
26915,22
26916,13
26923,27
26924,21
26927,104
26928,104
26929,104
26930,104
26931,104
26932,104
26933,6887
26934,104
26935,104
26936,104
26937,104
26938,104
26939,104
26940,104
26941,104
26942,104
26943,104
26944,104
26945,104
26946,84
26947,68
26948,68
26949,22
26950,7259
26953,7453
26954,6919
26955,106
26956,106
26957,105
26958,105
26959,104
26960,104
26961,104
26962,104
26963,104
26964,104
26965,104
26966,104
26967,61
26968,104
26969,104
26970,104
26971,104
26972,104
26973,104
26974,104
26975,104
26976,104
26977,104
26978,104
26979,104
26981,10561
26982,54
26983,44
26984,10739
26985,10956
26988,59
26989,11937
26990,14044
26991,37
26993,10301
26997,958
26998,1012
26999,915
27000,875
27002,877
27003,870
27004,757
27006,8087
27008,707
27009,454
27010,7475
27011,7605
27012,310
27013,8050
27014,7585
27015,7848
27016,7923
27017,203
27018,8013
27020,8021
27021,8157
27022,8397
27023,8678
27024,8920
27025,8767
27026,9038
27027,9082
27028,9168
27029,160
27030,9636
27031,9755
27032,570
27035,970
27036,997
27039,892
27042,723
27044,590
27045,654
27048,571
27050,564
27051,500
27052,535
27057,360
27065,226
27068,59
27069,73
27073,40
27074,31
27075,31
27076,28
27077,27
27080,756
27081,161
27085,59
27093,45
27094,45
27095,45
27096,45
27097,47
27098,49
27100,54
27101,69
27102,75
27103,87
27104,81
27105,90
27106,94
27107,99
27108,111
27109,148
27110,165
27111,160
27116,342
27117,356
27130,189
27139,194
27156,212
27158,34
27163,315
27184,153
27190,157
27208,338
27214,613
27216,42
27218,124
27219,382
27220,1626
27221,2458
27223,3137
27224,4153
27225,43
27226,177
27228,770
27230,154
27231,438
27232,985
27233,1967
27235,382
27244,353
27249,541
27253,6
27254,6
27260,34
27262,1719
27263,1721
27265,1381
27266,1398
27267,1358
27270,582
27272,10
27273,143
27274,207
27275,212
27276,250
27278,314
27280,389
27282,534
27283,1163
27284,585
27285,735
27303,454
27309,480
27324,952
27327,758
27330,618
27332,733
27338,120
27340,517
27351,443
27354,715
27361,727
27370,93
27375,611
27376,297
27377,386
27389,547
27399,537
27401,388
27410,889
27419,449
27420,1325
27422,133
27425,148
27427,142
27433,103
27443,175
27450,394
27454,400
27455,668
27456,889
27457,1599
27458,1653
27459,2507
27460,2528
27461,153
27463,281
27464,543
27466,1017
27467,249
27474,424
27475,426
27476,476
27477,823
27478,782
27479,1247
27480,1477
27481,44
27482,31
27483,38
27484,40
27485,587
27487,526
27490,566
27491,1040
27492,1179
27493,1404
27494,1585
27495,1680
27496,1693
27497,2525
27498,3011
27499,3094
27500,3222
27501,3679
27503,117
27504,170
27505,182
27506,1048
27507,40
27508,33
27509,90
27513,122
27518,24
27519,47
27520,40
27521,2411
27523,208
27526,5
27533,863
27534,1666
27535,1875
27536,2466
27537,2677
27538,3106
27543,86
