index,deg
35706,351
35707,295
35708,303
35709,1426
35710,365
35711,1107
35713,58
35714,37
35720,34
35721,39
35722,489
35724,1089
35727,1612
35728,1581
35729,1378
35730,1335
35731,1293
35732,1242
35733,1247
35734,1258
35737,22
35739,22
35740,1018
35741,22
35742,22
35743,836
35744,22
35745,22
35746,27
35747,30
35749,553
35750,406
35766,24
35767,172
35777,37
35779,1036
35780,1299
35781,1257
35782,1237
35783,1157
35784,1222
35785,1189
35786,1140
35787,1157
35788,1046
35789,1114
35790,1125
35791,1107
35792,1007
35793,1189
35794,1036
35795,1040
35796,1011
35797,1072
35798,1035
35799,966
35800,948
35801,984
35802,934
35803,977
35804,977
35805,932
35806,1576
35810,1107
35812,9
35815,291
35817,88
35818,33
35819,2100
35821,1648
35822,1637
35823,1630
35824,1635
35825,1540
35826,1492
35827,1453
35828,1434
35829,1370
35830,1319
35831,1336
35832,1337
35843,112
35845,3
35846,6
35851,429
35854,119
35857,548
35858,110
35861,852
35862,759
35863,793
35864,508
35865,252
35875,113
35876,22
35887,733
35890,1117
35892,1034
35899,777
35900,753
35901,1214
35902,751
35905,477
35906,471
35909,361
35910,154
35912,14
35913,78
35917,1626
35919,269
35920,30
35925,539
35926,389
35929,138
35930,13
35932,34
35934,1637
35935,1374
35936,1399
35938,1241
35939,1187
35941,378
35942,451
35943,427
35944,441
35945,407
35946,418
35947,415
35948,436
35949,447
35950,415
35952,402
35953,424
35954,374
35955,406
35956,404
35957,358
35958,351
35959,351
35960,355
35961,341
35962,330
35963,308
35964,321
35965,322
35966,311
35967,280
35969,596
35970,741
35971,775
35972,768
35973,694
35974,698
35975,697
35976,666
35977,714
35978,706
35979,635
35980,659
35981,611
35982,651
35983,320
35984,602
35985,604
35986,587
35987,537
35988,560
35989,513
35990,498
35991,528
35992,474
35993,510
35994,463
35995,428
35996,172
36002,156
36003,142
36005,23
36006,339
36007,286
36008,290
36010,63
36011,133
36014,44
36023,184
36025,295
36027,278
36028,280
36029,254
36030,238
36031,264
36033,212
36034,200
36035,196
36036,159
36037,741
36038,177
36039,177
36040,177
36041,161
36042,193
36044,95
36048,74
36054,19
36055,19
36056,19
36061,43
36064,31
36071,384
36072,296
36076,890
36077,151
36088,194
36089,213
36090,201
36091,468
36092,118
36094,120
36095,100
36096,84
36097,98
36098,69
36099,73
36100,36
36101,39
36102,44
36104,963
36105,1045
36106,1085
36107,1062
36108,1073
36109,1033
36110,1005
36111,1124
36112,981
36113,1003
36114,982
36115,1002
36116,992
36117,975
36118,1053
36119,874
36120,860
36121,883
36122,903
36123,863
36124,814
36125,821
36126,821
36127,850
36128,814
36129,771
36130,775
36131,1490
36132,193
36134,195
36135,1110
36137,112
36138,1956
36139,1787
36140,1685
36141,1682
36142,1636
36143,1575
36144,1493
36146,1373
36147,1374
36148,1381
36149,1330
36150,1346
36151,1340
36152,1308
36153,1271
36154,1297
36155,1281
36156,1263
36157,1125
36159,1140
36161,668
36162,581
36164,478
36165,456
36166,237
36169,152
36174,106
36175,101
36186,398
36188,1199
36189,1102
36190,931
36191,1001
36192,722
36193,712
36194,635
36195,495
36196,390
36197,443
36198,457
36199,444
36201,358
36202,308
36203,296
36204,283
36205,218
36206,224
36207,119
36208,159
36209,171
36210,90
36217,14
36218,14
36219,14
36237,95
36245,48
36275,18
36293,51
36298,9
36300,991
36301,868
36302,273
36306,986
36307,695
36309,423
36311,78
36312,42
36317,38
36318,43
36320,4
36322,112
36323,42
36324,14
36330,326
36335,175
36336,109
36338,82
36340,309
36341,341
36343,60
36344,56
36346,33
36348,21
36352,400
36353,187
36354,35
36358,125
36360,66
36361,31
36362,963
36369,1273
36370,878
36371,550
36372,560
36373,427
36374,371
36375,1412
36376,2450
36377,2139
36378,1962
36379,1907
36380,1861
36381,1689
36382,1678
36383,1685
36384,1495
36385,1472
36386,1404
36387,1394
36388,1352
36389,2472
36390,1309
36391,1304
36392,1253
36393,1250
36394,1293
36395,1249
36396,1249
36397,1199
36398,1221
36399,1281
36400,1230
36401,1184
36402,1287
36406,1497
36417,1250
36430,834
36431,895
36432,906
36433,952
36434,945
36435,949
36436,937
36437,838
36438,933
36439,898
36440,913
36441,858
36442,882
36443,825
36444,877
36445,797
36446,885
36447,801
36448,782
36449,754
36450,844
36451,810
36453,820
36454,839
36455,808
36456,767
36457,994
36458,1217
36459,1181
36460,1170
36461,1149
36462,1113
36463,1114
36464,1066
36465,1074
36466,1116
36467,1114
36468,1099
36469,1076
36470,1060
36472,1025
36473,1060
36474,995
36475,1012
36476,970
36477,1008
36478,963
36479,933
36480,943
36481,946
36482,916
36483,967
36485,338
36517,342
36521,354
36523,350
36526,348
36543,39
36544,109
36567,263
36572,156
36578,20
36579,736
36580,17
36581,12
36582,15
36592,610
36593,20
36594,833
36595,253
36598,52
36599,1460
36600,1249
36601,1100
36602,880
36603,704
36604,682
36605,715
36606,20
36607,547
36608,589
36609,598
36610,555
36611,542
36612,505
36613,486
36614,444
36615,379
36616,299
36617,325
36618,265
36619,297
36622,200
36623,150
36624,148
36625,86
36634,246
36644,580
36645,495
36646,399
36647,520
36648,561
36649,539
36650,518
36651,548
36653,512
36654,547
36656,528
36657,469
36658,488
36659,523
36660,505
36661,547
36662,519
36663,513
36664,450
36665,512
36666,493
36669,457
36671,479
36673,444
36674,785
36675,276
36676,237
36677,224
36678,130
36679,125
36680,1093
36681,1046
36682,879
36683,815
36684,748
36685,771
36686,737
36687,731
36688,272
36689,705
36690,707
36691,669
36692,627
36693,546
36694,586
36695,600
36696,527
36697,566
36698,554
36699,572
36700,554
36701,463
36702,615
36703,582
36704,604
36705,639
36707,603
36709,566
36711,539
36712,507
36713,549
36714,535
36715,617
36716,514
36717,521
36718,550
36719,430
36720,470
36722,494
36724,453
36726,461
36727,450
36728,693
36729,769
36730,809
36731,717
36733,770
36734,725
36735,743
36736,680
36737,687
36738,731
36739,712
36740,756
36741,608
36742,463
36743,636
36744,666
36745,628
36747,658
36748,624
36749,663
36750,673
36751,660
36752,665
36753,658
36754,633
36757,257
36759,298
36761,241
36763,195
36764,192
36766,227
36773,161
36777,139
36779,614
36780,401
36781,301
36783,431
36784,463
36788,460
36789,389
36790,437
36792,334
36795,379
36801,358
36802,371
36806,270
36807,294
36809,528
36810,1119
36811,1012
36813,902
36814,813
36815,787
36816,788
36817,705
36818,725
36819,692
36820,592
36821,523
36822,572
36826,440
36827,458
36830,416
36832,345
36835,274
36836,285
36838,285
36840,262
36848,150
36849,113
36851,259
36854,206
36857,374
36858,112
36859,33
36860,11
36861,8
36862,8
36870,1223
36871,1020
36872,752
36874,159
36875,149
36882,381
36883,151
36887,483
36888,482
36889,473
36890,394
36891,137
36895,96
36899,495
36900,505
36901,460
36904,265
36906,103
36907,67
36911,82
36916,25
36918,773
36919,759
36920,797
36921,812
36922,813
36923,718
36924,783
36925,735
36926,715
36927,768
36928,733
36929,703
36930,740
36931,684
36932,784
36933,711
36934,706
36935,697
36936,707
36937,705
36938,630
36939,664
36940,683
36941,603
36942,719
36943,715
36944,612
36945,901
36946,986
36947,891
36948,939
36949,966
36950,957
36951,970
36952,917
36953,949
36954,883
36955,809
36956,889
36957,880
36958,856
36959,678
36960,907
36961,851
36962,882
36963,839
36964,819
36965,881
36966,851
36967,816
36968,766
36969,813
36970,837
36971,726
36973,432
36974,472
36975,446
36978,413
36979,415
36980,430
36981,433
36982,440
36985,345
36986,468
36987,339
36992,326
36993,336
36994,358
36995,337
36999,604
37000,591
37001,648
37002,660
37003,626
37004,622
37005,645
37006,614
37007,585
37008,608
37010,542
37011,535
37013,324
37014,532
37015,527
37016,514
37017,495
37018,510
37020,510
37021,512
37023,465
37024,475
37025,461
37027,534
37031,498
37036,534
37052,501
37053,605
37055,649
37059,633
37060,636
37065,603
37071,566
37074,565
37077,540
37082,408
37083,397
37101,369
37107,435
37110,482
37112,456
37116,445
37120,408
37122,434
37124,427
37133,407
37136,178
37150,1143
37151,693
37152,429
37153,269
37154,292
37157,87
37159,77
37160,35
37162,193
37163,164
37164,124
37165,124
37166,112
37169,97
37170,95
37171,15
37181,201
37182,68
37189,941
37190,923
37191,920
37192,888
37193,852
37195,872
37199,762
37201,756
37207,710
37210,712
37213,674
37214,663
37215,1452
37216,337
37217,86
37218,37
37219,718
37220,806
37221,604
37222,576
37223,465
37224,389
37225,335
37228,82
37230,1363
37231,1179
37232,1105
37233,1105
37234,1109
37235,1059
37236,1015
37237,920
37239,952
37240,987
37241,885
